sample	group	strain	strain_name_plus_group	BIN	CDS	curated_gene	gene_category	gene_category_subunit	Length	GC	qGC	GC3	qGC3	CAI_genome	pCAI_genome	CAI_HiExp	pCAI_HiExp	KO	annotation_auto	EC	reference
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630034190	pmoC4	pmo/amo	pmoC	666	0.385885886	25.59198543	0.306306306	17.30418944	0.725896856	79.96357013	0.51435981	16.89435337	K10946	methane/ammonia monooxygenase subunit C		"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630033913	pmoA1	pmo/amo	pmoA	801	0.435705368	82.24043716	0.423220974	89.7996357	0.689887865	31.51183971	0.522015517	23.17850638	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630033916	pmoA2	pmo/amo	pmoA	738	0.464769648	93.44262295	0.512195122	95.58287796	0.633859619	5.919854281	0.506104666	11.97632058	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630034062	pmoA3	pmo/amo	pmoA	750	0.408	51.00182149	0.36	58.33333333	0.687281154	27.9143898	0.571450865	79.00728597	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630034191	pmoA4	pmo/amo	pmoA	747	0.425702811	72.72313297	0.413654618	87.38615665	0.706916921	56.60291439	0.542352317	45.30965392	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630033914	pmoB1	pmo/amo	pmoB	1287	0.431235431	79.05282332	0.396270396	81.32969035	0.688855791	29.91803279	0.524932253	26.6848816	K10945	methane/ammonia monooxygenase subunit B		"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630033917	pmoB2	pmo/amo	pmoB	1263	0.437846397	83.15118397	0.399049881	82.87795993	0.690336427	31.96721311	0.548903586	55.28233151	K10945	methane/ammonia monooxygenase subunit B		"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630034063	pmoB3	pmo/amo	pmoB	1242	0.41626409	61.61202186	0.345410628	45.67395264	0.714611321	67.39526412	0.578514831	84.24408015	K10945	methane/ammonia monooxygenase subunit B		"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630035156	xoxF	xox	xoxF	1836	0.444989107	87.79599271	0.367647059	64.38979964	0.730954688	84.06193078	0.514694493	17.21311475	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630034936	hao	hao	hao	2154	0.415506035	60.51912568	0.320334262	25.72859745	0.721446159	76.00182149	0.532415134	33.5154827	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	
Metagenome	Ia	LAKE_WA.004	Ia_LAKE_WA.004_f__Methylococcaceae	LAKE_WA.004_f__Methylococcaceae	HOEJFDHI_01252	pmoB	pmo/amo	pmoB	1245	0.421686747	7.569850552	0.313253012	1.721897336	0.623276042	2.956465237	0.571720701	76.54320988	K10945	monooxygenase subunit B		NA
Metagenome	Ia	LAKE_WA.004	Ia_LAKE_WA.004_f__Methylococcaceae	LAKE_WA.004_f__Methylococcaceae	HOEJFDHI_01253	pmoA	pmo/amo	pmoA	744	0.436827957	12.05328135	0.399193548	7.01754386	0.594963813	1.007147498	0.560929677	68.03118908	K10944	"monooxygenase, subunit A"		NA
Metagenome	Ia	LAKE_WA.004	Ia_LAKE_WA.004_f__Methylococcaceae	LAKE_WA.004_f__Methylococcaceae	HOEJFDHI_01254	pmoC	pmo/amo	pmoC	753	0.410358566	5.42560104	0.35059761	3.346328785	0.655932285	7.894736842	0.568924263	74.59389214	K10946	"monooxygenase, subunit C"		NA
Metagenome	Ia	LAKE_WA.004	Ia_LAKE_WA.004_f__Methylococcaceae	LAKE_WA.004_f__Methylococcaceae	HOEJFDHI_01492	pxmC	pxm	pxmC	774	0.490956072	39.11630929	0.581395349	58.7394412	0.747911608	66.60168941	0.5494978	57.43989604	K10946	ammonia monooxygenase methane monooxygenase subunit C		NA
Metagenome	Ia	LAKE_WA.004	Ia_LAKE_WA.004_f__Methylococcaceae	LAKE_WA.004_f__Methylococcaceae	HOEJFDHI_01493	pxmB	pxm	pxmB	1239	0.514931396	56.33528265	0.629539952	78.65497076	0.742658982	61.63092917	0.497458973	18.58349578	K10945	"monooxygenase, subunit B"		NA
Metagenome	Ia	LAKE_WA.004	Ia_LAKE_WA.004_f__Methylococcaceae	LAKE_WA.004_f__Methylococcaceae	HOEJFDHI_01494	pxmA	pxm	pxmA	753	0.537848606	71.76738142	0.693227092	93.5022742	0.74232828	61.33853151	0.511755515	26.83560754	K10944	"monooxygenase, subunit A"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_00195	pmoA	pmo/amo	pmoA	744	0.463709677	16.58485273	0.471774194	13.04347826	0.58288252	5.715287518	0.608409895	92.49649369	K10944	"monooxygenase, subunit A"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_00196	pmoC	pmo/amo	pmoC	753	0.419654714	5.925666199	0.410358566	6.41654979	0.587949348	6.556802244	0.581607434	74.36886396	K10946	"monooxygenase, subunit C"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_01774	pmoB	pmo/amo	pmoB	1245	0.43935743	9.642356241	0.397590361	5.575035063	0.606411989	10.65918654	0.574819023	66.12903226	K10945	monooxygenase subunit B		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_00778	mmoC	mmo	mmoC	345	0.489855072	29.20757363	0.539130435	30.32959327	0.671540573	33.62552595	0.539915934	20.26647966	"K00523,K00529,K05784,K16161"	Benzoate 12-dioxygenase		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_02041	mmoX	mmo	mmoX	1584	0.518308081	49.54417952	0.625	65.81346424	0.739871245	78.92706872	0.600869702	88.49929874	"K15760,K16157,K16242"	methane phenol toluene hydroxylase		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_02042	mmoY	mmo	mmoY	1179	0.542832909	68.65357644	0.671755725	82.57363254	0.750268163	84.7826087	0.632753419	97.23001403	K16158	methane phenol toluene		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_02043	mmoB	mmo	mmoB	423	0.498817967	34.81767181	0.595744681	53.99719495	0.741942492	80.22440393	0.594446556	84.95792426	K16160	"The B protein acts as a regulator of electron flow through the soluble mmo complex, switching the enzyme from an oxidase to a hydroxylase in the presence of the substrate"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_02044	mmoZ	mmo	mmoZ	504	0.503968254	38.35904628	0.625	65.81346424	0.763098892	90.81346424	0.563282149	49.29873773	K16159	"Responsible for the initial oxygenation of methane to methanol in methanotrophs. It also catalyzes the monohydroxylation of a variety of unactivated alkenes, alicyclic, aromatic and heterocyclic compounds"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_02045	mmoD	mmo	mmoD	258	0.542635659	68.44319776	0.674418605	83.27489481	0.7347415	75.91164095	0.543630397	23.56241234	K16162			NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_01957	mxaF	mxa	mxaF	1809	0.561083472	79.45301543	0.724709784	94.24964937	0.781577814	96.03786816	0.625312205	96.28330996	"K14028,K17760"	"PQQ-dependent dehydrogenase, methanol ethanol family"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.027	Ia_SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.027_f__Methylococcaceae	EKJFCCJI_01960	mxaI	mxa	mxaI	276	0.536231884	63.46423562	0.663043478	80.11921459	0.771889291	93.65357644	0.58072589	73.63253857	K14029	Dehydrogenase		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_02065	pmoC	pmo/amo	pmoC	753	0.432934927	3.116994022	0.442231076	3.543979505	0.597000236	6.447480786	0.580304187	75.5764304	K10946	"monooxygenase, subunit C"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_02066	pmoA	pmo/amo	pmoA	744	0.452956989	5.764304014	0.451612903	4.013663535	0.558813202	2.049530316	0.61817299	96.19982921	K10944	"monooxygenase, subunit A"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_02067	pmoB	pmo/amo	pmoB	1248	0.456730769	6.490179334	0.420673077	1.878736123	0.574325495	3.330486763	0.582932934	78.1383433	K10945	monooxygenase subunit B		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_00582	mmoC	mmo	mmoC	1038	0.516377649	36.08027327	0.604046243	52.30572161	0.739026319	86.72075149	0.566603851	58.15542272	"K00523,K00529,K05784,K16161"	Benzoate 12-dioxygenase		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_00584	mmoZ	mmo	mmoZ	498	0.47188755	10.29035013	0.548192771	22.50213493	0.698471916	60.80273271	0.556914279	44.15029889	K16159	"Responsible for the initial oxygenation of methane to methanol in methanotrophs. It also catalyzes the monohydroxylation of a variety of unactivated alkenes, alicyclic, aromatic and heterocyclic compounds"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_00585	mmoB	mmo	mmoB	429	0.468531469	9.350982067	0.517482517	14.00512383	0.694920033	57.47224594	0.535304963	19.25704526	K16160	"The B protein acts as a regulator of electron flow through the soluble mmo complex, switching the enzyme from an oxidase to a hydroxylase in the presence of the substrate"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_00586	mmoY	mmo	mmoY	1179	0.519932146	39.36806149	0.628498728	64.73099915	0.701328491	63.06575576	0.615246118	95.51665243	K16158	methane phenol toluene		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_00587	mmoX	mmo	mmoX	1584	0.527146465	46.32792485	0.664772727	81.51152861	0.748260518	90.09393681	0.573966309	68.61656704	"K15760,K16157,K16242"	methane phenol toluene hydroxylase		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_01459	mxaF	mxa	mxaF	963	0.562824507	77.15627669	0.735202492	96.19982921	0.793328212	99.40222032	0.632938571	98.07856533	"K14028,K17760"	"PQQ-dependent dehydrogenase, methanol ethanol family"		NA
Metagenome	Ia	SERPENTINITE_SPRINGS_overlap.065	Ia_SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	SERPENTINITE_SPRINGS_overlap.065_f__Methylococcaceae	JHHKHABM_01462	mxaI	mxa	mxaI	276	0.532608696	50.93936806	0.641304348	71.47736977	0.758114072	93.55251921	0.60702943	93.04013664	K14029	Dehydrogenase		NA
Metagenome	Ia	LAKE_WA2_Methylobacte_98r	Ia_LAKE_WA2_Methylobacte_98r	LAKE_WA2_Methylobacte_98r	2634986215	pmoC	pmo/amo	pmoC	774	0.49870801	65.8531625	0.593023256	83.99430547	0.726943129	43.92922514	0.503195306	50.09151922	K10946	methane/ammonia monooxygenase subunit C		NA
Metagenome	Ia	LAKE_WA2_Methylobacte_98r	Ia_LAKE_WA2_Methylobacte_98r	LAKE_WA2_Methylobacte_98r	2634986213	pmoA	pmo/amo	pmoA	753	0.516600266	78.54382754	0.64940239	95.24100061	0.744040469	61.0534879	0.464309401	15.19219036	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	NA
Metagenome	Ia	LAKE_WA2_Methylobacte_98r	Ia_LAKE_WA2_Methylobacte_98r	LAKE_WA2_Methylobacte_98r	2634986214	pmoB	pmo/amo	pmoB	1242	0.517713366	79.25564369	0.6352657	93.39027863	0.746500366	63.71771405	0.47162921	19.93085215	K10945	methane/ammonia monooxygenase subunit B		NA
Metagenome	Ia	LAKE_WA2_Methylobacte_98r	Ia_LAKE_WA2_Methylobacte_98r	LAKE_WA2_Methylobacte_98r	2634989274	mxaF	mxa	mxaF	1815	0.534435262	87.63473663	0.642975207	94.40715884	0.78468873	94.77323571	0.540819211	84.92983527	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	NA
Metagenome	Ia	LAKE_WA2_Methylobacte_98r	Ia_LAKE_WA2_Methylobacte_98r	LAKE_WA2_Methylobacte_98r	2634989277	mxaI	mxa	mxaI	285	0.466666667	39.73967867	0.536842105	63.06691072	0.822094786	99.83729917	0.486293621	31.76733781	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_69	Ia_LAKE_WA2_Methylobacter_69	LAKE_WA2_Methylobacter_69	2634934571	pmoC	pmo/amo	pmoC	774	0.49870801	67.00212889	0.593023256	84.92355332	0.729272048	44.57131798	0.478574607	39.42326302	K10946	methane/ammonia monooxygenase subunit C		NA
Metagenome	Ia	LAKE_WA2_Methylobacter_69	Ia_LAKE_WA2_Methylobacter_69	LAKE_WA2_Methylobacter_69	2634934569	pmoA	pmo/amo	pmoA	753	0.516600266	79.62066963	0.64940239	95.87768531	0.745674251	61.56377008	0.451111994	14.97967873	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_69	Ia_LAKE_WA2_Methylobacter_69	LAKE_WA2_Methylobacter_69	2634934570	pmoB	pmo/amo	pmoB	1242	0.517713366	80.22063093	0.6352657	94.09715502	0.747829236	63.8668473	0.45856354	20.18579446	K10945	methane/ammonia monooxygenase subunit B		NA
Metagenome	Ia	LAKE_WA2_Methylobacter_69	Ia_LAKE_WA2_Methylobacter_69	LAKE_WA2_Methylobacter_69	2634933387	mxaF	mxa	mxaF	1815	0.534435262	88.54267467	0.642975207	95.00677376	0.784945461	94.44551964	0.505702521	71.12444358	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_69	Ia_LAKE_WA2_Methylobacter_69	LAKE_WA2_Methylobacter_69	2634933390	mxaI	mxa	mxaI	285	0.466666667	41.45538997	0.536842105	64.37004064	0.821966063	99.86452487	0.461427872	22.43081092	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_123	Ia_LAKE_WA2_Methylobacter_123	LAKE_WA2_Methylobacter_123	2634829492	pmoA	pmo/amo	pmoA	753	0.507304117	54.87265839	0.621513944	77.03641339	0.736889583	62.17638392	0.487401136	24.73163545	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_123	Ia_LAKE_WA2_Methylobacter_123	LAKE_WA2_Methylobacter_123	2634829493	pmoB	pmo/amo	pmoB	1239	0.519774011	65.69143338	0.629539952	80.36202905	0.750722951	73.64765313	0.504796255	40.41254473	K10945	methane/ammonia monooxygenase subunit B		NA
Metagenome	Ia	LAKE_WA2_Methylobacter_123	Ia_LAKE_WA2_Methylobacter_123	LAKE_WA2_Methylobacter_123	2634826840	mxaI	mxa	mxaI	285	0.463157895	25.42622606	0.536842105	42.18059356	0.787209094	94.82214271	0.544729813	79.30961903	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_tundripaludum_129	Ia_LAKE_WA2_Methylobacter_tundripaludum_129	LAKE_WA2_Methylobacter_tundripaludum_129	2634848160	pmoC1	pmo/amo	pmoC	753	0.410358566	7.206498952	0.35059761	3.773584906	0.637792039	8.307127883	0.539287581	56.57756813	K10946	methane/ammonia monooxygenase subunit C		NA
Metagenome	Ia	LAKE_WA2_Methylobacter_tundripaludum_129	Ia_LAKE_WA2_Methylobacter_tundripaludum_129	LAKE_WA2_Methylobacter_tundripaludum_129	2634848214	pxmC	pxm	pxmC	774	0.493540052	48.06079665	0.589147287	69.18238994	0.739547817	64.80607966	0.522191103	39.1509434	K10946	methane/ammonia monooxygenase subunit C		NA
Metagenome	Ia	LAKE_WA2_Methylobacter_tundripaludum_129	Ia_LAKE_WA2_Methylobacter_tundripaludum_129	LAKE_WA2_Methylobacter_tundripaludum_129	2634848159	pmoA1	pmo/amo	pmoA	744	0.435483871	14.2557652	0.39516129	7.651991614	0.572620233	0.550314465	0.524387853	41.29979036	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_tundripaludum_129	Ia_LAKE_WA2_Methylobacter_tundripaludum_129	LAKE_WA2_Methylobacter_tundripaludum_129	2634848217	pxmA	pxm	pxmA	753	0.539176627	83.09748428	0.697211155	96.69811321	0.735231813	61.11111111	0.492884195	15.82809224	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_tundripaludum_129	Ia_LAKE_WA2_Methylobacter_tundripaludum_129	LAKE_WA2_Methylobacter_tundripaludum_129	2634848158	pmoB1	pmo/amo	pmoB	1245	0.421686747	9.879454927	0.313253012	1.939203354	0.602803016	2.51572327	0.556731679	73.61111111	K10945	methane/ammonia monooxygenase subunit B		NA
Metagenome	Ia	LAKE_WA2_Methylobacter_tundripaludum_129	Ia_LAKE_WA2_Methylobacter_tundripaludum_129	LAKE_WA2_Methylobacter_tundripaludum_129	2634846938	mxaF	mxa	mxaF	1815	0.530027548	76.7557652	0.628099174	84.01467505	0.776024606	91.50943396	0.580911097	89.43920335	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	NA
Metagenome	Ia	LAKE_WA2_Methylobacter_tundripaludum_129	Ia_LAKE_WA2_Methylobacter_tundripaludum_129	LAKE_WA2_Methylobacter_tundripaludum_129	2634846941	mxaI	mxa	mxaI	285	0.470175439	31.70859539	0.557894737	54.79559748	0.798589973	98.27044025	0.529092095	46.17400419	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	NA
Metagenome	Ia	LAKE_WA2_Methylococcaceae_21	Ia_LAKE_WA2_Methylococcaceae_21	LAKE_WA2_Methylococcaceae_21	2634876787	pmoA	pmo/amo	pmoA	753	0.491367862	69.75381008	0.613545817	94.65416178	0.729034037	32.87221571	0.481380911	28.32356389	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	NA
